1275,13926,13938,2692
1276,13926,14116,4065
1277,13927,13915,2640
1278,13927,13926,2692
1279,13927,14112,3960
1280,13928,13880,1320
1281,13928,13919,2640
1282,13928,13929,1320
1283,13928,14039,2640
1284,13929,13928,1320
1285,13929,13930,1320
1286,13929,14044,2640
1287,13930,13889,844
1288,13930,13929,1320
1289,13930,13931,792
1290,13931,13907,211
1291,13931,13920,211
1292,13931,13930,792
1293,13931,14040,2640
1294,13932,13973,2745
1295,13933,13833,2376
1296,13935,13904,422
1297,13935,13936,2112
1298,13935,13939,316
1299,13935,14036,2323
1300,13936,13901,739
1301,13936,13935,2112
1302,13936,13937,369
1303,13936,14036,3168
1304,13937,13901,528
1305,13937,13936,369
1306,13937,13938,2640
1307,13937,14054,2640
1308,13938,13792,3273
1309,13938,13926,2692
1310,13938,13937,2640
1311,13938,14055,2692
1312,13939,13935,316
1313,13939,13943,633
1314,13939,13968,1108
1315,13942,13845,2270
1316,13942,13943,1636
1317,13942,13948,1953
1318,13942,14009,2112
1319,13943,13939,633
1320,13943,13942,1636
1321,13943,13962,633
1322,13947,13830,2640
1323,13947,13948,1003
1324,13947,13950,2745
1325,13947,13989,897
1326,13948,13845,3009
1327,13948,13942,1953
1328,13948,13947,1003
1329,13948,13989,1320
1330,13949,13913,528
1331,13949,13951,2745
1332,13949,13961,2640
1333,13949,14103,3062
1334,13950,13832,2640
1335,13950,13947,2745
1336,13950,13953,2745
1337,13950,14067,2640
1338,13951,13912,633
1339,13951,13949,2745
1340,13951,13955,2640
1341,13951,14056,2270
1342,13953,13839,2745
1343,13953,13950,2745
1344,13953,13960,2534
1345,13953,14076,2640
1346,13954,13906,792
1347,13954,13955,1003
1348,13954,14049,2745
1349,13955,13911,792
1350,13955,13951,2640
1351,13955,13954,1003
1352,13955,14136,3854
1353,13958,13837,2851
1354,13958,13959,1320
1355,13958,13965,1267
1356,13958,14013,1584
1357,13959,13837,2745
1358,13959,13958,1320
1359,13959,13960,2640
1360,13959,14008,1320
1361,13960,13838,2640
1362,13960,13953,2534
1363,13960,13959,2640
1364,13960,14075,2640
1365,13961,13916,686
1366,13961,13949,2640
1367,13961,14025,1847
1368,13962,14048,3009
1369,13964,13849,2692
1370,13964,13965,1320
1371,13964,13966,1320
1372,13964,14011,1320
1373,13965,13850,2692
1374,13965,13958,1267
1375,13965,13964,1320
1376,13965,14012,1320
1377,13966,13848,2481
1378,13966,13964,1320
1379,13966,13972,3643
1380,13966,14018,1320
1381,13967,14045,3379
1382,13968,13933,1267
1383,13968,13939,1108
1384,13971,13859,2692
1385,13971,13972,1425
1386,13971,13977,422
1387,13971,14023,1320
1388,13972,13854,2640
1389,13972,13966,3643
1390,13972,13971,1425
1391,13972,14024,1267
1392,13973,13746,5068
1393,13973,13932,2745
1394,13973,13985,2692
1395,13973,14045,1847
1396,13975,13976,1425
1397,13975,13979,2640
1398,13975,14034,1372
1399,13976,13857,2640
1400,13976,13975,1425
1401,13976,13977,1320
1402,13976,14030,1320
1403,13977,13858,2692
1404,13977,13971,422
1405,13977,13976,1320
1406,13977,14031,1320
1407,13978,13917,1056
1408,13978,14014,3009
1409,13978,14050,1320
1410,13979,13869,2640
1411,13979,13975,2640
1412,13979,13983,2534
1413,13979,14043,1320
1414,13983,13979,2534
1415,13984,13920,2956
1416,13984,13921,1372
1417,13984,13985,2481
1418,13984,14041,1320
1419,13985,13825,3695
1420,13985,13973,2692
1421,13985,13984,2481
1422,13985,14131,3115
1423,13989,13947,897
1424,13989,13948,1320
1425,13989,14065,1795
1426,13989,14068,2270
1427,13998,14034,792
1428,13998,14225,4857
1429,14008,13959,1320
1430,14008,14013,2112
1431,14008,14080,1320
1432,14009,13942,2112
1433,14009,14048,528
1434,14009,14058,528
1435,14011,13964,1320
1436,14011,14012,1320
1437,14011,14018,1320
1438,14011,14084,1320
1439,14012,13965,1320
1440,14012,14011,1320
1441,14012,14013,528
1442,14012,14064,1003
1443,14013,13958,1584
1444,14013,14008,2112
1445,14013,14012,528
1446,14013,14064,1108
1447,14014,13918,2112
1448,14014,13978,3009
1449,14014,14069,1056
1450,14014,14098,3168
1451,14018,13966,1320
1452,14018,14011,1320
1453,14018,14024,3748
1454,14018,14083,1320
1455,14023,13971,1320
1456,14023,14024,1161
1457,14023,14031,422
1458,14023,14097,1372
1459,14024,13972,1267
1460,14024,14018,3748
1461,14024,14023,1161
1462,14024,14079,1161
1463,14025,13961,1847
1464,14025,14050,2640
1465,14025,14142,2059
1466,14029,14030,316
1467,14029,14034,1003
1468,14029,14074,739
1469,14030,13976,1320
1470,14030,14029,316
1471,14030,14031,1320
1472,14030,14095,1320
1473,14031,13977,1320
1474,14031,14023,422
1475,14031,14030,1320
1476,14031,14096,1372
1477,14034,13998,792
1478,14034,14029,1003
1479,14034,14043,2640
1480,14034,14094,1320
1481,14035,13968,2006
1482,14035,14058,739
1483,14036,13935,2323
1484,14036,13936,3168
1485,14036,14059,528
1486,14036,14060,264
1487,14039,13928,2640
1488,14039,14044,1320
1489,14039,14061,2640
1490,14039,14070,528
1491,14040,13931,2640
1492,14040,14041,3009
1493,14040,14044,2006
1494,14040,14189,2640
1495,14041,13984,1320
1496,14041,14040,3009
1497,14041,14130,1847
1498,14043,13979,1320
1499,14043,14034,2640
1500,14043,14102,1320
1501,14043,14106,1795
1502,14044,13929,2640
1503,14044,14039,1320
1504,14044,14040,2006
1505,14044,14198,2640
1506,14045,13967,3379
1507,14045,13973,1847
1508,14045,14051,158
1509,14046,14072,844
1510,14048,14009,528
1511,14048,14090,2851
1512,14049,13905,2851
1513,14049,13954,2745
1514,14049,14108,1584
1515,14049,14135,1847
1516,14050,13978,1320
1517,14050,14025,2640
1518,14050,14077,1056
1519,14051,14045,158
1520,14051,14062,686
1521,14051,14131,2956
1522,14052,19870,5332
1523,14054,13937,2640
1524,14054,14055,2640
1525,14054,14060,2640
1526,14054,14122,1372
1527,14055,13938,2692
1528,14055,14054,2640
1529,14055,14123,1372
1530,14056,13951,2270
1531,14056,14103,2956
1532,14056,14137,1953
1533,14058,14009,528
1534,14058,14035,739
1535,14058,14059,2059
1536,14058,14124,1214
1537,14059,14036,528
1538,14059,14058,2059
1539,14059,14125,1847
1540,14060,14036,264
1541,14060,14059,369
1542,14060,14126,1320
1543,14061,13919,2640
1544,14061,14039,2640
1545,14061,14098,1056
1546,14062,14051,686
1547,14062,14156,2534
1548,14062,14256,3695
1549,14064,14012,1003
1550,14064,14013,1108
1551,14064,14085,422
1552,14064,14086,316
1553,14065,13989,1795
1554,14065,14068,1478
1555,14065,14134,1425
1556,14067,13950,2640
1557,14067,14068,1161
1558,14067,14076,2640
1559,14067,14133,1425
1560,14068,13989,2270
1561,14068,14065,1478
1562,14068,14067,1161
1563,14068,14133,1689
1564,14069,14014,1056
1565,14069,14077,2640
1566,14069,14144,1372
1567,14070,14039,528
1568,14070,14155,1953
1569,14070,14160,1795
1570,14072,14162,2323
1571,14074,13899,4171
1572,14074,14029,739
1573,14075,13960,2640
1574,14075,14076,2640
1575,14075,14080,2640
1576,14075,14140,1320
1577,14076,13953,2640
1578,14076,14067,2640
1579,14076,14075,2640
1580,14076,14141,1372
1581,14077,14050,1056
1582,14077,14069,2640
1583,14077,14143,1320
1584,14079,14024,1161
1585,14079,14089,1795
1586,14079,14097,1531
1587,14079,14168,1531
1588,14080,14008,1320
1589,14080,14075,2640
1590,14080,14086,2851
1591,14080,14145,1320
1592,14083,14018,1320
1593,14083,14084,1320
1594,14083,14089,2112
1595,14083,14150,1320
1596,14084,14011,1320
1597,14084,14083,1320
1598,14084,14085,1214
1599,14084,14151,1320
1600,14085,14064,422
1601,14085,14084,1214
1602,14085,14086,158
1603,14085,14152,1478
1604,14086,14064,316
1605,14086,14080,2851
1606,14086,14085,158
1607,14086,14153,1320
1608,14089,14079,1795
1609,14089,14083,2112
1610,14089,14159,1320
1611,14090,14129,1003
1612,14090,19871,2112
1613,14094,14095,1267
1614,14094,14102,2640
1615,14094,14171,1320
1616,14095,14030,1320
1617,14095,14094,1267
1618,14095,14096,1372
1619,14095,14164,1320
1620,14096,14031,1372
1621,14096,14095,1372
1622,14096,14097,264
1623,14096,14165,1320
1624,14097,14023,1372
1625,14097,14079,1531
1626,14097,14096,264
1627,14097,14139,844
1628,14098,14014,3168
1629,14098,14061,1056
1630,14098,14147,950
1631,14098,14155,2006
1632,14102,14043,1320
1633,14102,14094,2640
1634,14102,14106,1267
1635,14102,14178,1320
1636,14103,13949,3062
1637,14103,14056,2956
1638,14103,14138,1320
1639,14105,14106,1320
1640,14106,14043,1795
1641,14106,14102,1267
1642,14106,14105,1320
1643,14106,14177,1320
1644,14107,13915,3960
1645,14107,14108,1531
1646,14107,14112,2640
1647,14107,14154,1003
1648,14108,14049,1584
1649,14108,14107,1531
1650,14108,14135,1267
1651,14108,14146,1003
1652,14112,13927,3960
1653,14112,14107,2640
1654,14112,14116,2534
1655,14112,14197,1320
1656,14116,13926,4065
1657,14116,14112,2534
1658,14116,14123,2640
1659,14116,14203,1320
1660,14117,14156,950
1661,14122,14054,1372
1662,14122,14123,2692
1663,14122,14126,2640
1664,14122,14208,1372
1665,14123,14055,1372
1666,14123,14116,2640
1667,14123,14122,2692
1668,14123,14209,1478
1669,14124,14058,1214
1670,14124,14125,1003
1671,14124,14127,1531
1672,14124,14196,1003
1673,14125,14059,1847
1674,14125,14124,1003
1675,14125,14126,1636
1676,14125,14196,1267
1677,14126,14060,1320
1678,14126,14122,2640
1679,14126,14125,1636
1680,14126,14207,1320
1681,14127,14124,1531
1682,14127,14129,1161
1683,14127,14173,1531
1684,14129,14090,1003
1685,14129,14127,1161
1686,14129,14134,316
1687,14130,14041,1847
1688,14130,14181,1056
1689,14130,14189,3695
1690,14131,13985,3115
1691,14131,14051,2956
1692,14131,14161,1056
1693,14131,14229,1636
1694,14132,14133,1425
1695,14132,14141,1425
1696,14132,14217,1161
1697,14133,14067,1425
1698,14133,14068,1689
1699,14133,14132,1425
1700,14133,14134,2640
1701,14133,14218,1636
1702,14133,14219,1372
1703,14134,14065,1425
1704,14134,14129,316
1705,14134,14133,2640
1706,14134,14220,1267
1707,14135,14049,1847
1708,14135,14108,1267
1709,14135,14136,2640
1710,14135,14180,686
1711,14136,13955,3854
1712,14136,14135,2640
1713,14136,14137,2587
1714,14137,14056,1953
1715,14137,14136,2587
1716,14137,14138,2692
1717,14137,14187,580
1718,14138,14103,1320
1719,14138,14137,2692
1720,14138,14142,2640
1721,14138,14188,739
1722,14139,14097,844
1723,14139,14166,422
1724,14140,14075,1320
1725,14140,14141,2692
1726,14140,14145,2640
1727,14140,14227,1320
1728,14141,14076,1372
1729,14141,14132,1425
1730,14141,14140,2692
1731,14141,14223,1320
1732,14142,14025,2059
1733,14142,14138,2640
1734,14142,14143,2587
1735,14142,14333,3220
1736,14143,14077,1320
1737,14143,14142,2587
1738,14143,14144,2745
1739,14143,14334,3220
1740,14144,14069,1372
1741,14144,14143,2745
1742,14144,14147,2640
1743,14144,14344,3168
1744,14145,14080,1320
1745,14145,14140,2640
1746,14145,14153,2692
1747,14145,14226,1320
1748,14146,14108,1003
1749,14146,14154,897
1750,14146,14179,633
1751,14147,14098,950
1752,14147,14144,2640
1753,14147,14174,1636
1754,14147,14345,3220
1755,14150,14083,1320
1756,14150,14151,1372
1757,14150,14159,2112
1758,14150,14232,1372
1759,14151,14084,1320
1760,14151,14150,1372
1761,14151,14152,369
1762,14151,14206,739
1763,14152,14085,1478
1764,14152,14151,369
1765,14152,14153,897
1766,14152,14206,792
1767,14153,14086,1320
1768,14153,14145,2692
1769,14153,14152,897
1770,14153,14231,1320
1771,14154,14107,1003
1772,14154,14146,897
1773,14154,14197,2798
1774,14154,14224,897
1775,14155,14070,1953
1776,14155,14098,2006
1777,14155,14160,1056
1778,14155,14174,264
1779,14156,14062,2534
1780,14156,14117,950
1781,14156,14257,2112
1782,14159,14089,1320
1783,14159,14150,2112
1784,14159,14168,1900
1785,14159,14241,1320
1786,14160,14070,1795
1787,14160,14155,1056
1788,14160,14198,1372
1789,14161,14131,1056
1790,14161,14181,528
1791,14161,14190,633
1792,14162,19872,2323
1793,14164,14095,1320
1794,14164,14165,1320
1795,14164,14172,1003
1796,14164,14243,1320
1797,14165,14096,1320
1798,14165,14164,1320
1799,14165,14166,369
1800,14165,14237,1320
1801,14166,14165,369
1802,14166,14167,316
1803,14166,14238,1320
1804,14167,14139,475
1805,14167,14166,316
1806,14167,14168,792
1807,14168,14079,1531
1808,14168,14159,1900
1809,14168,14167,792
1810,14168,14240,1320
1811,14171,14172,369
1812,14171,14178,2640
1813,14171,14225,844
1814,14171,14242,1320
1815,14172,14164,1003
1816,14172,14171,369
1817,14173,14035,2851
1818,14173,14127,1531
1819,14174,14147,1636
1820,14174,14155,264
1821,14174,14269,2640
1822,14174,14346,2851
1823,14175,14052,3379
1824,14176,14177,1320
1825,14177,14106,1320
1826,14177,14176,1320
1827,14177,14178,1267
1828,14177,14246,1320
1829,14178,14102,1320
1830,14178,14171,2640
1831,14178,14177,1267
1832,14178,14247,1320
1833,14179,14146,633
1834,14179,14180,2217
1835,14179,14224,792
1836,14180,14135,686
1837,14180,14179,2217
1838,14180,14186,2640
1839,14180,14332,2640
1840,14181,14130,1056
1841,14181,14161,528
1842,14181,14190,580
1843,14181,14228,1372
1844,14186,14180,2640
1845,14186,14187,2640
1846,14186,14325,2640
1847,14187,14137,580
1848,14187,14186,2640
1849,14187,14188,2640
1850,14187,14326,2640
1851,14188,14138,739
1852,14188,14187,2640
1853,14188,14327,2534
1854,14189,14040,2640
1855,14189,14130,3695
1856,14189,14198,1953
1857,14189,14336,2428
1858,14190,14161,633
1859,14190,14181,580
1860,14190,14229,950
1861,14190,14253,1056
1862,14196,14124,1003
1863,14196,14125,1267
1864,14196,14213,369
1865,14196,14214,264
1866,14197,14112,1320
1867,14197,14154,2798
1868,14197,14203,2692
1869,14197,14353,2640
1870,14198,14044,2640
1871,14198,14160,1372
1872,14198,14189,1953
1873,14198,14392,3273
1874,14203,14116,1320
1875,14203,14197,2692
1876,14203,14209,2745
1877,14203,14361,2692
1878,14206,14151,739
1879,14206,14152,792
1880,14206,14233,686
1881,14206,14234,633
1882,14207,14126,1320
1883,14207,14208,2640
1884,14207,14214,2640
1885,14207,14373,2640
1886,14208,14122,1372
1887,14208,14207,2640
1888,14208,14209,2745
1889,14208,14366,2692
1890,14209,14123,1478
1891,14209,14203,2745
1892,14209,14208,2745
1893,14209,14316,1056
1894,14210,14219,2270
1895,14210,14220,633
1896,14210,14236,792
1897,14213,14196,369
1898,14213,14214,369
1899,14213,14220,2270
1900,14213,14287,2112
1901,14214,14196,264
1902,14214,14207,2640
1903,14214,14213,369
1904,14214,14372,2798
1905,14217,14132,1161
1906,14217,14223,1214
1907,14217,14235,633
1908,14218,14133,1636
1909,14218,14217,316
1910,14218,14219,1056
1911,14218,14235,316
1912,14219,14133,1372
1913,14219,14210,2270
1914,14219,14218,1056
1915,14219,14277,1320
1916,14220,14134,1267
1917,14220,14210,633
1918,14220,14213,2270
1919,14220,14230,264
1920,14222,14074,3062
1921,14222,14172,792
1922,14223,14141,1320
1923,14223,14217,1214
1924,14223,14227,2745
1925,14223,14284,1372
1926,14224,14154,897
1927,14224,14179,792
1928,14224,14342,2798
1929,14224,14343,2112
1930,14225,14273,792
1931,14226,14145,1320
1932,14226,14227,2640
1933,14226,14231,2692
1934,14226,14301,1320
1935,14227,14140,1320
1936,14227,14223,2745
1937,14227,14226,2640
1938,14227,14295,1320
1939,14228,14181,1372
1940,14228,14252,686
1941,14228,14261,1320
1942,14229,14131,1636
1943,14229,14190,950
1944,14229,14254,528
1945,14229,14255,1056
1946,14230,14220,264
1947,14230,14279,1108
1948,14231,14153,1320
1949,14231,14226,2692
1950,14231,14234,1372
1951,14231,14294,1214
1952,14232,14150,1372
1953,14232,14233,1003
1954,14232,14241,2059
1955,14232,14291,1161
1956,14233,14206,686
1957,14233,14232,1003
1958,14233,14234,264
1959,14233,14292,1425
1960,14234,14206,633
1961,14234,14231,1372
1962,14234,14233,264
1963,14234,14293,1161
1964,14235,14218,316
1965,14235,14285,1267
1966,14235,14286,950
1967,14236,14296,1742
1968,14237,14165,1320
1969,14237,14238,316
1970,14237,14243,1320
1971,14237,14321,1372
1972,14238,14237,316
1973,14238,14239,422
1974,14238,14322,1320
1975,14239,14167,1372
1976,14239,14238,422
1977,14239,14240,528
1978,14240,14168,1320
1979,14240,14239,528
1980,14240,14241,2059
1981,14240,14324,1372
1982,14241,14159,1320
1983,14241,14232,2059
1984,14241,14240,2059
1985,14241,14307,1320
1986,14242,14243,1320
1987,14242,14247,2692
1988,14242,14318,1267
1989,14243,14164,1320
1990,14243,14237,1320
1991,14243,14242,1320
1992,14243,14328,1320
1993,14246,14177,1320
1994,14246,14247,1267
1995,14246,14251,1478
1996,14246,14306,950
1997,14247,14178,1320
1998,14247,14242,2692
1999,14247,14246,1267
2000,14247,14330,1320
2001,14251,14246,1478
2002,14252,14228,686
2003,14252,14253,1689
2004,14252,14425,2745
2005,14253,14190,1056
2006,14253,14252,1689
2007,14253,14254,686
2008,14253,14426,2640
2009,14254,14229,528
2010,14254,14253,686
2011,14254,14255,950
2012,14254,14427,2640
2013,14255,14229,1056
2014,14255,14254,950
2015,14255,14256,1320
2016,14256,14062,3695
2017,14256,14255,1320
2018,14256,14257,1320
2019,14256,14347,1320
2020,14257,14156,2112
2021,14257,14256,1320
2022,14257,14347,1847
2023,14258,14173,1531
2024,14258,14230,792
2025,14261,14228,1320
2026,14261,14336,2112
2027,14269,14174,2640
2028,14269,14335,950
2029,14269,14392,1847
2030,14273,14319,844
2031,14273,14458,2692
2032,14274,14222,792
2033,14277,14219,1320
2034,14277,14280,1425
2035,14277,14286,1372
2036,14277,14384,1320
2037,14278,14279,1056
2038,14278,14280,264
2039,14279,14230,1108
2040,14279,14278,1056
2041,14279,14287,1108
2042,14279,14365,1056
2043,14280,14277,1425
2044,14280,14278,264
2045,14280,14296,633
2046,14284,14223,1372
2047,14284,14285,316
2048,14284,14295,2640
2049,14284,14331,633
2050,14285,14235,1267
2051,14285,14284,316
2052,14285,14286,1003
2053,14285,14331,686
2054,14286,14235,950
2055,14286,14277,1372
2056,14286,14285,1003
2057,14286,14383,1320
2058,14287,14213,2112
2059,14287,14279,1108
2060,14287,14365,1636
2061,14291,14232,1161
2062,14291,14292,369
2063,14291,14307,2006
2064,14291,14341,686
2065,14292,14233,1425
2066,14292,14291,369
2067,14292,14293,950
2068,14292,14341,686
2069,14293,14234,1161
2070,14293,14292,950
2071,14293,14294,1372
2072,14293,14406,1478
2073,14294,14231,1214
2074,14294,14293,1372
2075,14294,14301,2745
2076,14294,14400,1478
2077,14295,14227,1320
2078,14295,14284,2640
2079,14295,14301,2640
2080,14295,14396,1320
2081,14296,14355,1742
2082,14301,14226,1320
2083,14301,14294,2745
2084,14301,14295,2640
2085,14301,14395,1372
2086,14306,14246,950
2087,14306,14314,1320
2088,14306,14330,1584
2089,14307,14241,1320
2090,14307,14291,2006
2091,14307,14315,1161
2092,14314,14306,1320
2093,14315,14307,1161
2094,14315,14324,1161
2095,14315,14414,1320
2096,14316,14209,1056
2097,14316,14366,3326
2098,14316,14367,633
2099,14318,14242,1267
2100,14318,14319,211
2101,14318,14330,2692
2102,14318,14418,1320
2103,14319,14318,211
2104,14319,14320,580
2105,14320,14274,739
2106,14320,14319,580
2107,14320,14328,580
2108,14321,14237,1372
2109,14321,14322,369
2110,14321,14328,1320
2111,14321,14420,1372
2112,14322,14321,369
2113,14322,14323,369
2114,14322,14421,1372
2115,14323,14239,1372
2116,14323,14322,369
2117,14323,14324,422
2118,14324,14240,1372
2119,14324,14315,1161
2120,14324,14323,422
2121,14324,14413,1320
2122,14325,14186,2640
2123,14325,14326,2640
2124,14325,14332,2640
2125,14325,14474,2587
2126,14326,14187,2640
2127,14326,14325,2640
2128,14326,14327,2640
2129,14326,14470,2587
2130,14327,14188,2534
2131,14327,14326,2640
2132,14327,14333,2640
2133,14327,14475,2534
2134,14328,14243,1320
2135,14328,14320,580
2136,14328,14321,1320
2137,14328,14412,1372
2138,14330,14247,1320
2139,14330,14306,1584
2140,14330,14318,2692
2141,14330,14432,1636
2142,14330,14433,1320
2143,14331,14284,633
2144,14331,14285,686
2145,14331,14390,1108
2146,14331,14391,792
2147,14332,14180,2640
2148,14332,14325,2640
2149,14332,14343,2640
2150,14332,14485,2640
2151,14333,14142,3220
2152,14333,14327,2640
2153,14333,14334,2692
2154,14333,14476,2481
2155,14334,14143,3220
2156,14334,14333,2692
2157,14334,14344,2587
2158,14334,14477,2534
2159,14335,14269,950
2160,14335,14346,1267
2161,14335,14455,1953
2162,14336,14189,2428
2163,14336,14261,2112
2164,14336,14374,844
2165,14336,14423,1267
2166,14341,14291,686
2167,14341,14292,686
2168,14341,14399,844
2169,14341,14405,1003
2170,14342,14224,2798
2171,14342,14343,1742
2172,14342,14353,897
2173,14342,14415,1372
2174,14343,14224,2112
2175,14343,14332,2640
2176,14343,14342,1742
2177,14343,14488,2692
2178,14344,14144,3168
2179,14344,14334,2587
2180,14344,14345,2640
2181,14344,14471,2428
2182,14345,14147,3220
2183,14345,14344,2640
2184,14345,14346,1320
2185,14345,14489,2851
2186,14346,14174,2851
2187,14346,14335,1267
2188,14346,14345,1320
2189,14346,14493,2851
2190,14347,14256,1320
2191,14347,14257,1847
2192,14347,14428,2481
2193,14348,14258,1742
2194,14353,14197,2640
2195,14353,14342,897
2196,14353,14361,2640
2197,14353,14415,1003
2198,14355,14385,686
2199,14355,19876,1584
2200,14361,14203,2692
2201,14361,14353,2640
2202,14361,14367,2640
2203,14361,14454,1795
2204,14365,14279,1056
2205,14365,14287,1636
2206,14365,14378,316
2207,14365,14379,158
2208,14366,14208,2692
2209,14366,14316,3326
2210,14366,14373,2640
2211,14366,14514,2692
2212,14367,14316,633
2213,14367,14361,2640
2214,14367,14504,2745
2215,14372,14214,2798
2216,14372,14373,2798
2217,14372,14379,2745
2218,14372,14522,2692
2219,14373,14207,2640
2220,14373,14366,2640
2221,14373,14372,2798
2222,14373,14513,2640
2223,14374,14336,844
2224,14374,14407,1108
2225,14374,14423,1636
2226,14375,14348,1742
2227,14378,14365,316
2228,14378,14379,158
2229,14378,14386,1584
2230,14378,14530,3432
2231,14379,14365,158
2232,14379,14372,2745
2233,14379,14378,158
2234,14379,14528,2851
2235,14383,14286,1320
2236,14383,14384,1320
2237,14383,14391,1425
2238,14383,14529,2798
2239,14384,14277,1320
2240,14384,14383,1320
2241,14384,14385,211
2242,14384,14393,264
2243,14385,14384,211
2244,14385,14386,633
2245,14386,14375,633
2246,14386,14378,1584
2247,14386,14385,633
2248,14390,14331,1108
2249,14390,14391,633
2250,14390,14396,2112
2251,14390,14521,3115
2252,14391,14331,792
2253,14391,14383,1425
2254,14391,14390,633
2255,14391,14534,2692
2256,14392,14198,3273
2257,14392,14269,1847
2258,14392,14407,316
2259,14393,14384,264
2260,14393,14434,739
2261,14393,14448,633
2262,14395,14301,1372
2263,14395,14396,2640
2264,14395,14400,2640
2265,14395,14535,2692
2266,14396,14295,1320
2267,14396,14390,2112
2268,14396,14395,2640
2269,14396,14521,2270
2270,14399,14341,844
2271,14399,14405,475
2272,14399,14406,1320
2273,14399,14540,2692
2274,14400,14294,1478
2275,14400,14395,2640
2276,14400,14406,1425
2277,14400,14538,2692
2278,14405,14341,1003
2279,14405,14399,475
2280,14405,14547,3273
2281,14406,14293,1478
2282,14406,14399,1320
2283,14406,14400,1425
2284,14406,14537,2534
2285,14407,14374,1108
2286,14407,14392,316
2287,14407,14438,633
2288,14412,14328,1372
2289,14412,14419,897
2290,14412,14420,1320
2291,14412,14552,2640
2292,14413,14324,1320
2293,14413,14414,792
2294,14413,14422,528
2295,14413,14546,2692
2296,14414,14315,1320
2297,14414,14413,792
2298,14415,14342,1372
2299,14415,14353,1003
2300,14415,14454,2904
2301,14415,14492,1584
2302,14418,14318,1320
2303,14418,14419,422
2304,14418,14433,2640
2305,14418,14549,2640
2306,14419,14412,897
2307,14419,14418,422
2308,14419,14458,792
2309,14420,14321,1372
2310,14420,14412,1320
2311,14420,14421,369
2312,14420,14543,2640
2313,14421,14420,369
2314,14421,14422,316
2315,14421,14544,2640
2316,14422,14323,1320
2317,14422,14413,528
2318,14422,14421,316
2319,14423,14336,1267
2320,14423,14374,1636
2321,14423,14424,1689
2322,14423,14565,2851
2323,14424,14423,1689
2324,14424,14425,950
2325,14424,14571,3009
2326,14425,14252,2745
2327,14425,14424,950
2328,14425,14426,1900
2329,14425,14572,3009
2330,14426,14253,2640
2331,14426,14425,1900
2332,14426,14427,792
2333,14426,14486,1320
2334,14427,14254,2640
2335,14427,14426,792
2336,14427,14428,633
2337,14427,14451,422
2338,14428,14347,2481
2339,14428,14427,633
2340,14428,14451,633
2341,14430,14431,792
2342,14431,14430,792
2343,14431,14432,1531
2344,14432,14330,1636
2345,14432,14431,1531
2346,14432,14433,316
2347,14433,14330,1320
2348,14433,14418,2640
2349,14433,14432,316
2350,14433,14559,2640
2351,14434,14556,4857
2352,14438,14407,633
2353,14438,14455,1056
2354,14438,14536,2217
2355,14448,14393,633
2356,14448,14530,1636
2357,14451,14427,422
2358,14451,14428,633
2359,14451,14486,1108
2360,14454,14361,1795
2361,14454,14415,2904
2362,14454,14500,1003
2363,14454,14505,2640
2364,14455,14335,1953
2365,14455,14438,1056
2366,14455,14493,1584
2367,14455,14527,1320
2368,14458,14512,950
2369,14461,14462,1056
2370,14462,14461,1056
2371,14462,14558,1847
2372,14463,14274,2692
2373,14463,14412,1003
2374,14464,14375,369
2375,14464,14448,1161
2376,14470,14326,2587
2377,14470,14474,2640
2378,14470,14475,2640
2379,14470,14579,1953
2380,14471,14344,2428
2381,14471,14478,1320
2382,14471,14506,528
2383,14474,14325,2587
2384,14474,14470,2640
2385,14474,14485,2640
2386,14474,14636,2692
2387,14475,14327,2534
2388,14475,14470,2640
2389,14475,14476,2587
2390,14475,14555,1531
2391,14476,14333,2481
2392,14476,14475,2587
2393,14476,14477,2692
2394,14476,14539,1320
2395,14477,14334,2534
2396,14477,14476,2692
2397,14477,14478,1372
2398,14477,14531,844
2399,14478,14471,1320
2400,14478,14477,1372
2401,14478,14524,633
2402,14485,14332,2640
2403,14485,14474,2640
2404,14485,14488,2640
2405,14485,14686,3537
2406,14486,14426,1320
2407,14486,14451,1108
2408,14486,14572,2851
2409,14488,14343,2692
2410,14488,14485,2640
2411,14488,14492,2640
2412,14488,14760,4752
2413,14489,14345,2851
2414,14489,14501,633
2415,14489,14506,2745
2416,14489,14526,528
2417,14492,14415,1584
2418,14492,14488,2640
2419,14492,14500,2640
2420,14493,14346,2851
2421,14493,14455,1584
2422,14493,14507,369
2423,14493,14515,211
2424,14500,14454,1003
2425,14500,14492,2640
2426,14500,14505,2376
2427,14500,14647,2692
2428,14501,14489,633
2429,14501,14507,422
2430,14501,14526,1003
2431,14504,14367,2745
2432,14504,14505,264
2433,14504,14514,2640
2434,14504,14523,211
2435,14505,14454,2640
2436,14505,14500,2376
2437,14505,14504,264
2438,14506,14471,528
2439,14506,14489,2745
2440,14506,14524,686
2441,14506,14525,316
2442,14507,14493,369
2443,14507,14501,422
2444,14507,14515,264
2445,14512,14550,792
2446,14512,14634,2059
2447,14513,14373,2640
2448,14513,14514,2640
2449,14513,14522,2640
2450,14513,14658,2640
2451,14514,14366,2692
2452,14514,14504,2640
2453,14514,14513,2640
2454,14514,14578,1425
2455,14515,14493,211
2456,14515,14507,264
2457,14515,14527,1320
2458,14515,14603,1584
2459,14520,14463,950
2460,14521,14390,3115
2461,14521,14396,2270
2462,14521,14532,316
2463,14521,14533,369
